                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.98504,                 1.3188,                 1.2933,                0.73377,                 0.4878,                0.59206,                0.32473,                 1.4832,                 3.0095,                  2.269,                0.00058,                0.00058,                0.00058
